year,county_code,D,D1,D2,reform_year,D1_year,D2_year,gdp_growth_pc,ln_gdppc,gdppc,ln_fiscal_exp_pc,ln_fiscal_rev_pc,fiscal_autonomy,transfer_dependence,fiscal_exp_pc,fiscal_rev_pc,primary_ratio,secondary_ratio,tertiary_ratio,ln_pop,gov_scale,high_development,high_agriculture,is_county_city,region,region_east,region_central,region_west,relative_time,event_m6plus,event_m5,event_m4,event_m3,event_m2,event_m1,event_0,event_p1,event_p2,event_p3,event_p4,event_p5,event_p6,event_p7,event_p8,event_p9,event_p10plus
2003,620821,0,0,0,2009.0,,2009.0,0.0,7.969357742016346,2891.0,6.133334241037907,5.008279580403797,0.32463472213360556,0.6753652778663944,460.97058823529414,149.64705882352942,30.981497827558723,31.663652957862354,37.35484921457892,3.5263605246161616,13.431428840764767,0,1,0,西部,0,0,1,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,620821,0,0,0,2009.0,,2009.0,50.22483569699067,8.376320632534823,4343.0,6.323831730861743,4.717973523239934,0.20071722392152727,0.7992827760784728,557.7058823529412,111.94117647058823,32.77161652865769,32.90737413716246,34.320333923192266,3.5263605246161616,12.80714314660471,0,1,0,西部,0,0,1,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,620821,0,0,0,2009.0,,2009.0,10.108220124338015,8.47261414801827,4782.0,6.454736007246949,4.377605109416004,0.12528916443046173,0.8747108355695383,635.7058823529412,79.6470588235294,30.56266844302119,31.028350373706694,38.40898118327212,3.5263605246161616,13.20898851684583,0,1,0,西部,0,0,1,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,620821,0,0,0,2009.0,,2009.0,16.311166875784192,8.62371303479391,5562.0,6.7396498397003,4.524342856854137,0.10912001113469501,0.890879988865305,845.2647058823529,92.23529411764706,31.053099012299164,32.93592055332777,36.01098043437306,3.5263605246161616,15.468956051349677,0,1,0,西部,0,0,1,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,620821,0,0,0,2009.0,,2009.0,23.229054297015463,8.832587702434553,6854.0,7.120753421593203,4.639855743975981,0.08366808490409071,0.9163319150959093,1237.3823529411766,103.52941176470588,31.012688574180864,31.79902274876972,37.188288677049414,3.5263605246161616,18.338062671356774,0,1,0,西部,0,0,1,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,620821,0,0,0,2009.0,,2009.0,12.634957688940766,8.951569643018821,7720.0,7.484669561087689,4.80616550407929,0.0686657974793568,0.9313342025206433,1780.5357142857142,122.26190476190476,31.793627363849243,31.379398285895345,36.82697435025541,3.5145260669691587,23.11722837469184,0,1,0,西部,0,0,1,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,620821,1,0,1,2009.0,,2009.0,4.365284974093264,8.994296557777195,8057.0,7.7257974004431675,4.868890995994834,0.057446200970848585,0.9425537990291514,2266.0588235294117,130.1764705882353,32.133308714918755,31.468980797636632,36.397710487444606,3.5263605246161616,28.45125553914328,0,1,0,西部,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,620821,1,0,1,2009.0,,2009.0,14.509122502172026,9.129780864117766,9226.0,7.940899090428001,5.007583021600677,0.053220263152543065,0.946779736847457,2809.885714285714,149.54285714285714,35.26987236029679,28.615809681938465,36.11431795776475,3.5553480614894135,31.8924142582888,0,1,0,西部,0,0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,620821,1,0,1,2009.0,,2009.0,39.99566442662042,9.466222131878165,12916.0,8.012756637814267,5.284797816460524,0.06535254984717004,0.9346474501528299,3019.2285714285713,197.31428571428572,32.303873620310554,32.37798382108926,35.318142558600194,3.5553480614894135,28.79208546649919,0,1,0,西部,0,0,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012,620821,1,0,1,2009.0,,2009.0,16.940229173118613,9.622714888385282,15104.0,8.206022103516215,5.714305037492818,0.08276772684102017,0.9172322731589798,3662.9426405702,303.1734359090395,33.397922309362336,30.557185995035606,36.044891695602054,3.5654681091987017,30.528191673679522,0,1,0,西部,0,0,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,620821,1,0,1,2009.0,,2009.0,11.063294491525424,9.727644961839882,16775.0,8.34974226138757,6.063093944397856,0.10160644437213194,0.898393555627868,4229.090602707409,429.7028590686963,35.232025712147234,24.941663364592966,39.826310923259804,3.572514162982671,33.148637344252194,0,1,0,西部,0,0,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,620821,1,0,1,2009.0,,2009.0,-0.8703427719821163,9.718903438087914,16629.0,8.512661685278081,6.1168531206866685,0.09109898971797227,0.9089010102820277,4977.393728222996,453.4355400696864,38.385074690295575,27.218291154034123,34.396634155670306,3.580040674079785,37.94309513185015,0,1,0,西部,0,0,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,620821,1,0,1,2009.0,,2009.0,0.32473389861086055,9.722145515855674,16683.0,8.585153841706957,6.244312167437781,0.0962465958464129,0.9037534041535871,5351.61595371864,515.0748178227735,41.40625,20.424016797085805,38.16973320291419,3.5822403436242243,40.56175796006476,0,1,0,西部,0,0,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,620821,1,0,1,2009.0,,2009.0,7.492657195947972,9.794397869948424,17933.0,8.63255656825973,6.219015162389492,0.0894977847082993,0.9105022152917007,5611.405872385344,502.20839467762994,40.64241655707934,20.15134792410295,39.206235518817714,3.583491160292523,39.530692278790156,0,1,0,西部,0,0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,620821,1,0,1,2009.0,,2009.0,-20.147214632242235,9.569412440514636,14320.0,8.732855067847886,6.25036791033605,0.08353520180080207,0.9164647981991979,6203.414019868476,518.2034420036379,24.680852104102595,22.95982476812579,52.3593231277716,3.576130600671942,54.19255949034122,0,1,0,西部,0,0,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,620821,1,0,1,2009.0,,2009.0,-8.14245810055866,9.484481173861296,13154.0,8.754360288247923,6.407271894676168,0.09564724431767853,0.9043527556823214,6338.264604328664,606.2375431603177,20.336116185168787,24.872279561283275,54.791869371220415,3.572991496662009,59.860389033672604,0,1,0,西部,0,0,1,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,620821,1,0,1,2009.0,,2009.0,0.7602250266078759,9.492054672648171,13254.0,8.870963885276414,6.427896716989688,0.08689392402747452,0.9131060759725255,7122.142594113815,618.8709174857661,21.887771821053597,17.076457249216816,61.03577092972958,3.5639679461638534,65.91419695639065,0,1,0,西部,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,620821,1,0,1,2009.0,,2009.0,35.52135204466576,9.796013694230895,17962.0,8.936622134688234,6.426753172515692,0.08127888915215863,0.9187211108478414,7605.463386727689,618.1636155606408,27.738919075617137,12.120446284554719,60.14063463982815,3.5542045507873348,65.8790036645284,0,1,0,西部,0,0,1,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,620821,1,0,1,2009.0,,2009.0,17.575993764614186,9.957928388214375,21119.0,8.809217408114652,6.564209089495417,0.10592665920633554,0.8940733407936645,6695.677233429395,709.250720461095,30.262302189464556,11.749403858660308,57.988293951875136,3.5467396869528134,50.36635595057446,0,1,0,西部,0,0,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,620821,1,0,1,2009.0,,2009.0,13.523367583692409,10.084766899751639,23975.0,8.946168003284757,6.005338446171186,0.052821891782154705,0.9471781082178453,7678.411764705882,405.5882352941176,30.216567868399935,12.705818952983913,57.07761317861615,3.5263605246161616,50.60732825966433,0,1,0,西部,0,0,1,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,620821,1,0,1,2009.0,,2009.0,,,,8.964165235889014,6.109966278688934,0.05760194426783343,0.9423980557321666,7817.85294117647,450.3235294117647,31.06328110237096,13.217743459396573,55.71897543823248,3.5263605246161616,49.24339826077935,0,1,0,西部,0,0,1,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,620822,0,0,0,2011.0,,2011.0,,7.964850887447313,2878.0,5.768320995793772,4.951223704374756,0.4417119565217391,0.5582880434782609,320.0,141.34782608695653,44.990810208201516,19.604386995691346,35.40480279610714,3.1354942159291497,11.088011088011088,0,1,0,西部,0,0,1,-11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,620822,0,0,0,2011.0,,2011.0,11.188325225851285,8.070906088787819,3200.0,6.131037435696776,5.0476238634655965,0.3384382681036113,0.6615617318963887,459.9130434782609,155.65217391304347,43.51773243872381,20.681911543201423,35.800356018074766,3.1354942159291497,14.484458441736273,0,1,0,西部,0,0,1,-10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,620822,0,0,0,2011.0,,2011.0,8.53125,8.152774052744075,3473.0,6.262735517144451,4.931968451080908,0.26427446755614487,0.7357255324438552,524.6521739130435,138.65217391304347,40.40150564617315,21.580928481806776,38.01756587202008,3.1354942159291497,15.1405269761606,0,1,0,西部,0,0,1,-9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,620822,0,0,0,2011.0,,2011.0,0.0,8.152774052744075,3473.0,6.412032423401903,4.81289106918275,0.20206995003568878,0.7979300499643112,609.1304347826087,123.08695652173913,38.82707464070469,21.453407510431155,39.71951784886416,3.1354942159291497,16.237830319888737,0,1,0,西部,0,0,1,-8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,620822,0,0,0,2011.0,,2011.0,19.1189173625108,8.327726166461412,4137.0,6.529799597246392,4.735435380825993,0.16623310703635555,0.8337668929636445,685.2608695652174,113.91304347826087,39.534639974845405,21.915941725186038,38.54941829996856,3.1354942159291497,16.519232784823394,0,1,0,西部,0,0,1,-7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,620822,0,0,0,2011.0,,2011.0,-2.8764805414551606,8.29853954537488,4018.0,6.820214836442172,4.495253853794404,0.09778725937686049,0.9022127406231395,916.1818181818181,89.5909090909091,46.82432141781735,13.99642964683615,39.17924893534649,3.091042453358316,21.675915171850132,0,1,0,西部,0,0,1,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,620822,0,0,0,2011.0,,2011.0,15.778994524639122,8.445052513638554,4652.0,7.088219050555221,4.640888268590171,0.08652423057948465,0.9134757694205153,1197.7727272727273,103.63636363636364,43.29453296441179,14.12079000095411,42.5846770346341,3.091042453358316,25.14168495372579,0,1,0,西部,0,0,1,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,620822,0,0,0,2011.0,,2011.0,21.001719690455715,8.635687085464026,5629.0,7.3711063944629425,4.743039980211212,0.07221796695480906,0.9277820330451909,1589.391304347826,114.78260869565217,43.342501595908175,14.907752567244872,41.749745836846955,3.1354942159291497,28.809885961524824,0,1,0,西部,0,0,1,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,620822,0,0,0,2011.0,,2011.0,9.486587315686624,8.726318950962243,6163.0,7.785047573882786,4.908220288668186,0.05631314525478938,0.9436868547452106,2404.380530973451,135.39823008849558,41.45455328742828,15.14866485248397,43.39678186008774,3.1179499062782403,39.01617686127247,0,1,0,西部,0,0,1,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,620822,0,0,0,2011.0,,2011.0,9.849099464546487,8.820256365906321,6770.0,8.082281361741776,4.951531254738551,0.0436850165229306,0.9563149834770694,3236.608695652174,141.3913043478261,42.331380208333336,16.524739583333332,41.143880208333336,3.1354942159291497,48.46484375,0,1,0,西部,0,0,1,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,620822,0,0,0,2011.0,,2011.0,41.403249630723785,9.166701914946353,9573.0,8.16680897828054,5.091614018418996,0.04618062413588781,0.9538193758641121,3522.086956521739,162.65217391304347,39.3029603191266,18.890547066066695,41.8064926148067,3.1354942159291497,45.96694111705659,0,1,0,西部,0,0,1,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,620822,1,0,1,2011.0,,2011.0,20.97566071242035,9.357121103184378,11581.0,8.49818763767686,5.43048913965652,0.0465281162759782,0.9534718837240218,4905.869565217391,228.2608695652174,37.509952606635075,22.20568720379147,40.28436018957346,3.1354942159291497,53.476303317535546,0,1,0,西部,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,620822,1,0,1,2011.0,,2011.0,22.839133062775236,9.56282655529346,14226.0,8.77978175482494,5.883683015862593,0.05523829926826492,0.944761700731735,6501.4581066376495,359.12948857453756,37.57326176815349,23.559442285150226,38.86729594669628,3.1344066682417506,57.595703004503676,0,1,0,西部,0,0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,620822,1,0,1,2011.0,,2011.0,16.758048643329115,9.71776020260734,16610.0,8.69937824464113,6.022549636274089,0.06878093992714523,0.9312190600728547,5999.181034482759,412.62931034482756,34.03478450166732,26.238451618010362,39.726763880322316,3.1441522786722644,45.90690049838215,0,1,0,西部,0,0,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,620822,1,0,1,2011.0,,2011.0,-2.847682119205298,9.688870050941352,16137.0,8.626291731866436,6.072465738671837,0.07778349683872504,0.922216503161275,5576.361221779548,433.7488754658784,38.933531090951575,27.289535438910168,33.77693347013826,3.150297153302903,44.078615425771474,0,1,0,西部,0,0,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,620822,1,0,1,2011.0,,2011.0,-1.462477536097168,9.674137279312397,15901.0,8.786541025411614,5.9960457209626,0.06139079924736611,0.9386092007526339,6545.5520748401495,401.8366733896923,42.67225846749423,18.72303769317624,38.60470383932954,3.1485821076482012,52.34797291500074,0,1,0,西部,0,0,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,620822,1,0,1,2011.0,,2011.0,7.880007546695176,9.749986661550366,17154.0,8.827256666064153,5.8689200005279805,0.05190518108651911,0.9480948189134809,6817.558299039781,353.866598079561,41.963942131860236,18.18126886295911,39.854789005180656,3.1496543558262475,50.57896762170087,0,1,0,西部,0,0,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,620822,1,0,1,2011.0,,2011.0,-15.302553340328787,9.583901931071338,14529.0,8.971734583399234,5.780575243437802,0.04112416640203239,0.9588758335979676,7877.253515052186,323.9454843440007,31.580604297996416,19.209060722129358,49.21070976156388,3.14354864824821,68.4508773639355,0,1,0,西部,0,0,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,620822,1,0,1,2011.0,,2011.0,12.95340353775208,9.705707120679628,16411.0,9.003422546922929,6.113392038643503,0.055574517102722994,0.944425482897277,8130.864625791345,451.8688752059665,32.55897718898806,17.696295978084507,49.744396382225716,3.1381862413489245,61.964132880836175,0,1,0,西部,0,0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,620822,1,0,1,2011.0,,2011.0,-1.23697519956127,9.693260226488464,16208.0,9.152973997879,6.157680700823712,0.050021953643149306,0.9499780463568507,9442.480579558347,472.3313258270053,30.660207510935667,7.124186493118533,62.2156059959458,3.131748077471434,72.13705590525979,0,1,0,西部,0,0,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,620822,1,0,1,2011.0,,2011.0,31.51530108588351,9.967213243416673,21316.0,9.14249237963638,6.215927185805121,0.05358076196844202,0.946419238031558,9344.02499120028,500.65997888067574,34.42009445346603,8.652473816724521,56.927431729809456,3.1235976445518867,63.27816098803689,0,1,0,西部,0,0,1,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,620822,1,0,1,2011.0,,2011.0,18.361793957590542,10.135789041635103,25230.0,9.063963234534304,6.61883350035901,0.08671488428795344,0.9132851157120465,8638.318584070796,749.070796460177,35.93466378152208,9.143583800801961,54.921752417675954,3.1179499062782403,50.05230179159275,0,1,0,西部,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,620822,1,0,1,2011.0,,2011.0,23.39674990091161,10.346023628853391,31133.0,9.323348388991487,7.680805297294417,0.19348735998960706,0.8065126400103929,11196.40909090909,2166.3636363636365,33.68771335712652,17.937629955078293,48.37465668779519,3.091042453358316,51.682203576531606,0,1,0,西部,0,0,1,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,620822,1,0,1,2011.0,,2011.0,,,,9.460639133126657,7.659514362010014,0.16511306932795414,0.8348869306720459,12844.09090909091,2120.7272727272725,35.38158109875736,14.689952583387836,49.928466317854806,3.091042453358316,57.752207325049056,0,1,0,西部,0,0,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,620823,0,0,0,2007.0,,2007.0,,8.088561805276234,3257.0,5.97685839471862,5.323497665078335,0.5202942668696093,0.47970573313039067,394.2,205.1,44.17943648047454,34.85850222441918,20.962061295106277,2.302585092994046,12.178695007414731,0,1,0,西部,0,0,1,-7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,620823,0,0,0,2007.0,,2007.0,15.198035001535153,8.230044310126114,3752.0,6.279084117606557,5.40357787720553,0.4166510406900431,0.5833489593099569,533.3,222.2,42.23045427958667,35.98863604712698,21.780909673286356,2.302585092994046,14.853911929365236,0,1,0,西部,0,0,1,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,620823,0,0,0,2007.0,,2007.0,9.541577825159916,8.32117830749028,4110.0,6.575482545424679,5.48367251180059,0.33560848097589313,0.6643915190241069,717.2916666666666,240.72916666666666,40.183133505337175,37.549956999038805,22.26690949562402,2.2617630984737906,17.417918753478016,0,1,0,西部,0,0,1,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,620823,0,0,0,2007.0,,2007.0,0.0,8.32117830749028,4110.0,6.736492349544916,5.324959297494458,0.24376928554474248,0.7562307144552576,842.6,205.4,38.436874658904856,39.32372203019829,22.23940331089685,2.302585092994046,19.16045115517555,0,1,0,西部,0,0,1,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,620823,0,0,0,2007.0,,2007.0,36.13138686131387,8.629628620746026,5595.0,6.843643333514893,5.429345628954441,0.2430962789209937,0.7569037210790063,937.9,228.0,38.315368374263805,42.10467829758862,19.579953328147575,2.302585092994046,17.370448568359446,0,1,0,西部,0,0,1,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,620823,0,0,0,2007.0,,2007.0,19.98212689901698,8.811801223938751,6713.0,7.210408062363739,5.6131281063880705,0.20244643296937853,0.7975535670306215,1353.4444444444443,274.0,33.07202577280049,46.642632507478716,20.285341719720794,2.1972245773362196,18.68681445117742,0,1,0,西部,0,0,1,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,620823,0,0,0,2007.0,,2007.0,15.50722478772531,8.955964118230874,7754.0,7.358703501692713,5.711750644305378,0.19263600458657154,0.8073639954134284,1569.8,302.4,31.05162627507823,48.915590837047375,20.032782887874394,2.302585092994046,21.26552784513472,0,1,0,西部,0,0,1,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,620823,1,0,1,2007.0,,2007.0,17.71988651018829,9.119101891541911,9128.0,7.634724008017593,6.082218910376446,0.2117169373549884,0.7882830626450116,2068.8,438.0,31.7076524648775,48.09433227144592,20.198015263676574,2.302585092994046,23.706827401278847,0,1,0,西部,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2008,620823,1,0,1,2007.0,,2007.0,30.75153374233129,9.387230538772931,11935.0,8.40782000612755,6.562620631782271,0.15799381783531272,0.8420061821646873,4481.979166666667,708.125,25.89809384164223,57.03812316715543,17.063782991202345,2.2617630984737906,37.553239770981705,0,1,0,西部,0,0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,620823,1,0,1,2007.0,,2007.0,22.664432341851697,9.591512787515303,14640.0,8.435787889165546,6.942349923746636,0.22459916252630666,0.7754008374736934,4609.1,1035.2,24.56782721653605,57.135311835324686,18.296860948139265,2.302585092994046,32.8972349506802,0,1,0,西部,0,0,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010,620823,1,0,1,2007.0,,2007.0,16.222677595628415,9.741850586935007,17015.0,8.743467835738654,7.277247726631484,0.23079622304453234,0.7692037769554676,6269.6,1447.0,22.062350119904075,61.122325161453574,16.81532471864235,2.302585092994046,36.055184629275,0,1,0,西部,0,0,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,620823,1,0,1,2007.0,,2007.0,47.211284161034385,10.128549263006242,25048.0,8.76820090599864,7.553129278070399,0.29668876233155944,0.7033112376684405,6426.6,1906.7,17.23719623980965,70.22857588641416,12.534227873776182,2.302585092994046,25.06767562507314,0,1,0,西部,0,0,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012,620823,1,0,1,2007.0,,2007.0,23.043755988502078,10.335919108874107,30820.0,9.120718826978928,7.896003379883612,0.2938413018243939,0.7061586981756061,9142.77132559071,2686.5238285943133,15.88254826621128,71.08328194424679,13.034169789541924,2.3013843724175267,28.87845295131477,0,1,0,西部,0,0,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,620823,1,0,1,2007.0,,2007.0,2.9104477611940296,10.36460809372245,31717.0,9.022215846961554,7.948662874224926,0.3417919799498747,0.6582080200501252,8285.115303983228,2831.7859638614354,17.448325805184602,67.24396111547526,15.307713079340141,2.3042836496296273,25.466417910447763,0,1,0,西部,0,0,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014,620823,1,0,1,2007.0,,2007.0,-14.676671816376075,10.20588580882359,27062.0,9.12987289302402,7.873978077786091,0.28482087210676754,0.7151791278932325,9226.84909775927,2627.9992068213364,21.343176798730855,54.86038385367523,23.796439347593914,2.3111483236545336,32.16476744467371,0,1,0,西部,0,0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,620823,1,0,1,2007.0,,2007.0,-8.960904589461236,10.112004656988175,24637.0,9.17506184839306,7.827494495158462,0.2598716683119447,0.7401283316880554,9653.365098272781,2508.636092912448,25.770775239226452,43.53469127693633,30.694533483837223,2.3099578473234588,38.24791451169486,0,1,0,西部,0,0,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,620823,1,0,1,2007.0,,2007.0,-2.618013556845395,10.085475720428844,23992.0,9.212991024612778,7.834626250686471,0.2519902774087523,0.7480097225912476,10026.541687222496,2526.5910212136164,29.161224785952694,35.544752414582625,35.29402279946468,2.3159947799039635,40.96285009432593,0,1,0,西部,0,0,1,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,620823,1,0,1,2007.0,,2007.0,4.755751917305768,10.13193700264052,25133.0,9.373542408001155,7.967960492158156,0.2452243150112074,0.7547756849887926,11772.745175265853,2886.9633714060656,23.1198156151849,41.473928033164725,35.40587285577871,2.3180646638424323,45.8523003999862,0,1,0,西部,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
