county_code,D2,D1,reform_pivot,gdp_growth_outcome,ln_gdppc_outcome,fiscal_autonomy_pre,primary_ratio_pre,secondary_ratio_pre,ln_pop_pre,gov_scale_pre,region_val
230123,1,0,2007,22.331758,9.7103558,.30295491,31.610519,27.965761,3.6757898,13.753366,2
230124,1,0,2007,18.731268,9.4504232,.24226809,38.400879,18.942436,3.1037295,16.453707,2
230125,1,0,2007,16.802759,9.9332161,.28125933,29.913473,38.878471,4.1234665,6.9097419,2
230126,1,0,2007,17.188322,9.2859507,.12933508,57.541183,17.647676,4.2420645,10.623264,2
230127,1,0,2007,19.817589,9.4876804,.14941774,33.50486,28.784309,3.2852757,14.767385,2
230128,1,0,2007,19.492527,9.5022907,.15104598,39.54023,25.673412,3.1511309,16.162529,2
230129,1,0,2007,15.955305,9.2690411,.14265873,36.222061,27.144403,3.2790227,17.86574,2
230183,0,1,2007,14.242443,10.030882,.36237639,17.161646,42.036293,4.1223645,5.0550818,2
230184,0,1,2007,17.602356,9.7187281,.28836614,39.059757,22.702061,4.5771079,6.3610811,2
230221,1,0,2007,20.880863,8.9423113,.12431572,53.82254,20.540171,4.1083384,16.977077,2
230223,1,0,2007,19.532019,8.979682,.12732381,54.681557,18.135088,3.8964205,13.114465,2
230224,1,0,2007,21.960512,8.8675632,.10009497,47.217365,16.913471,3.4695616,25.914299,2
230225,1,0,2007,20.023087,9.1470461,.11309053,45.962605,16.425535,3.6458502,16.244297,2
230227,1,0,2007,18.578518,9.2522221,.16709577,36.421822,38.908218,3.3476894,15.092604,2
230229,1,0,2007,17.528135,8.8942661,.11885597,45.727612,27.09606,3.8662608,14.516367,2
230230,1,0,2007,16.841974,8.8980465,.083907463,45.411797,28.348471,3.3555529,25.1098,2
230231,1,0,2007,17.878183,8.864768,.10943323,40.742737,18.551449,4.056458,14.073277,2
230281,0,1,2007,11.159595,9.1616306,.18926352,38.978302,16.9277,4.2730246,8.0674095,2
230321,1,0,2007,18.076759,10.000588,.26470217,27.554218,36.818878,3.3863974,8.7093964,2
230381,0,1,2007,18.650383,10.20049,.2956574,51.387779,17.911736,3.3841403,6.0984917,2
230382,1,0,2007,21.746784,9.8021173,.20137523,38.05183,27.798775,3.7665446,10.071369,2
230421,1,0,2007,21.163448,9.8909035,.24978442,53.713551,14.453962,3.120743,8.6033211,2
230422,1,0,2007,20.228008,9.6380253,.12056046,61.723404,10.242842,2.9310141,11.187963,2
230521,1,0,2007,25.802258,9.7825565,.20098467,37.079918,37.105434,3.459353,11.927305,2
230522,1,0,2007,21.455402,9.8813343,.13786782,36.873161,34.9809,2.5233037,10.49897,2
230523,1,0,2007,28.910446,9.9172974,.17044817,54.112999,20.500341,3.7379029,10.051362,2
230524,1,0,2007,22.719427,9.790288,.094988115,57.743149,12.090979,2.6497133,22.160639,2
230621,1,0,2007,38.324444,9.3850145,.37982872,40.053028,36.388317,3.7981355,14.169377,2
230622,1,0,2007,34.062374,9.5083418,.51777095,45.514839,28.790771,3.8240783,15.54475,2
230623,1,0,2007,28.525614,9.3200111,.34572014,51.064049,24.496609,3.3017232,16.369417,2
230624,0,0,2007,28.348188,9.6689653,.46445695,45.588261,29.00808,3.2215326,17.642597,2
230722,1,0,2007,15.535952,10.011331,.16097386,47.930267,25.185205,2.0670624,18.136482,2
230781,1,0,2007,15.497937,9.3292637,.15217832,33.85125,36.153778,3.6529899,10.251006,2
230822,1,0,2007,19.569908,9.2491417,.11407565,48.483135,20.342377,3.8032727,14.527856,2
230826,1,0,2007,17.341757,8.9466524,.083321273,54.088448,14.496408,3.0677357,29.223368,2
230828,1,0,2007,23.364613,9.491785,.10006499,47.708405,16.779278,3.2806597,16.529495,2
230881,1,0,2007,28.249157,10.019809,.089815021,60.912212,10.737949,2.8276825,15.688662,2
230882,1,0,2007,25.072849,9.834115,.14033273,55.650055,12.189977,3.8082719,9.4713182,2
230883,0,0,2007,20.33769,10.093765,.088001348,63.960701,5.2293596,2.2947772,19.529902,2
230921,1,0,2007,27.4617,9.5458813,.21163465,36.884621,27.71513,3.6099248,15.867836,2
231025,1,0,2007,24.417267,9.4255276,.17244151,32.751541,29.301945,3.7813771,11.712673,2
231081,0,1,2007,11.853009,11.027047,.49621567,1.0175737,13.383347,1.8031549,17.815279,2
231083,1,0,2007,25.152025,9.9403343,.28330773,22.179813,48.110077,3.7784083,8.2017536,2
231084,0,1,2007,24.120356,9.8407688,.19358882,31.099262,35.119347,3.7559958,8.9814653,2
231085,1,0,2007,27.104095,10.160732,.21161501,15.481536,46.042889,3.4732678,8.3001013,2
231086,0,0,2007,28.242441,10.415455,.34871525,22.894436,23.69478,3.0373478,10.833938,2
231123,1,0,2007,16.364279,9.413106,.063062131,49.241035,14.781095,2.337182,23.75094,2
231124,1,0,2007,20.890289,8.7154779,.067922637,35.652966,10.692051,2.3358345,49.535412,2
231181,1,0,2007,20.011442,9.2465639,.1729257,38.29538,18.855522,3.8570707,16.620487,2
231182,1,0,2007,22.068407,9.3608599,.078814834,54.17807,10.698897,3.6005905,16.884153,2
231183,0,0,2007,22.157906,9.781559,.23228946,47.678677,20.09763,3.9145525,8.4865913,2
231221,1,0,2007,22.012711,8.778327,.080465294,55.239891,13.396192,3.8973427,16.604816,2
231222,1,0,2007,19.925947,8.3897104,.091792561,52.798748,15.963425,3.870599,29.863918,2
231223,1,0,2007,22.877478,8.4502831,.060206901,51.170361,21.367189,3.7728958,29.418118,2
231224,1,0,2007,16.534903,8.9986067,.15842853,43.153587,25.84721,3.6855347,11.921865,2
231225,1,0,2007,25.003353,8.5805426,.085068531,34.475285,31.581934,3.5683479,29.377934,2
231226,1,0,2007,22.438637,8.9052296,.085552208,54.839676,10.714364,3.4920354,17.511631,2
231281,0,0,2007,27.862438,10.302071,.47497672,23.113722,33.871548,3.9461005,6.674263,2
231282,0,1,2007,18.583063,10.223681,.38027328,23.107796,37.341778,4.5182252,5.8798022,2
231283,1,0,2007,16.960119,8.7679882,.10296009,49.017162,19.460985,4.4131565,13.620926,2
232701,0,0,2007,24.465574,10.106607,.37687066,38.731152,24.359198,2.1266372,7.4365554,2
232721,0,0,2007,24.728889,9.6885281,.10638227,47.789787,18.699219,1.6094379,29.474802,2
232722,0,0,2007,20.807808,9.5362558,.26909965,36.292381,19.556143,2.2985606,11.102699,2
320281,1,0,2007,12.283876,11.651168,1.0300542,2.0808251,62.8423,4.7758522,5.8949842,1
320282,1,0,2007,14.636024,10.958557,.99627197,4.5196366,60.296448,4.6622744,4.7454114,1
320321,1,0,2007,26.946766,9.4035711,.28456342,32.116192,37.144421,4.7106466,10.607436,1
320322,1,0,2007,22.390219,9.9999008,.51935273,22.390856,44.482113,4.7945642,6.6239071,1
320324,1,0,2007,35.593384,9.464941,.28750479,32.505013,36.130268,4.8895473,10.852554,1
320381,1,0,2007,29.425083,9.876627,.3683705,26.773254,40.004295,4.5815353,8.7227459,1
320382,1,0,2007,28.119709,9.8568249,.50836563,28.79011,40.028835,5.0974746,7.5885959,1
320481,1,0,2007,18.915194,10.793337,.82674056,8.7849779,56.881283,4.3477206,6.0920997,1
320581,1,0,2007,8.7672043,11.429643,1.0112503,2.3628871,60.157272,4.6525517,5.347909,1
320582,1,0,2007,9.9501429,11.716379,1.0175135,1.763481,64.954727,4.475553,6.4052162,1
320583,1,1,2007,2.4939258,11.866483,1.0954609,1.5178907,68.109657,4.1786141,5.9536171,1
320585,1,0,2007,9.7128506,11.484103,.95710671,5.0629988,60.56369,3.8239744,6.5101752,1
320623,1,0,2007,21.522615,10.309984,.50379843,20.484446,46.533077,4.679894,6.2381835,1
320681,1,0,2007,20.676334,10.542186,.72620344,16.04508,50.121632,4.7265258,4.8602018,1
320682,1,0,2007,26.851746,10.193716,.54022038,15.400908,50.485363,4.9569268,6.8119931,1
320684,1,0,2007,20.637825,10.746399,.81881171,9.9274635,57.016941,4.6191669,4.2616491,1
320685,0,0,2007,21.864153,10.454994,.65267229,16.612089,49.91724,4.5585589,5.300468,1
320722,1,0,2007,26.568741,9.6857052,.39577302,32.287544,35.902065,4.7507429,9.0610924,1
320723,1,0,2007,35.366005,9.4670525,.33347958,36.580391,34.154633,4.6690302,11.017315,1
320724,1,0,2007,35.165478,9.704318,.37121513,32.28019,37.066929,4.3079557,12.238049,1
320826,1,0,2007,27.264566,9.5943365,.27144992,35.334301,35.700657,4.6569667,9.3628988,1
320830,1,0,2007,24.326221,9.8814135,.40957963,27.991463,43.194969,4.3093991,8.0985947,1
320831,1,0,2007,24.082689,10.101464,.43977347,26.38406,39.57143,3.5830302,8.3646441,1
320921,1,0,2007,28.525312,9.874671,.42572331,30.563822,39.765388,4.0651398,9.7463474,1
320922,1,0,2007,24.437147,9.688693,.36148033,28.22031,41.175102,4.697268,8.6022511,1
320923,1,0,2007,25.52005,9.795557,.39976349,25.895769,43.146358,4.6719198,8.4822321,1
320924,1,0,2007,18.887386,10.007408,.49288431,28.449081,41.235218,4.6491852,6.1987882,1
320925,1,0,2007,21.516514,10.18412,.57061046,19.795761,46.690239,4.3870068,6.526372,1
320981,1,0,2007,21.932533,10.291891,.63998473,24.396166,43.713081,4.7503643,5.0118585,1
321023,1,0,2007,25.439104,10.10996,.44107533,24.208004,44.382664,4.524065,7.7905793,1
321081,1,0,2007,22.152239,10.625161,.95710748,7.3956776,65.12767,4.0848503,6.5090632,1
321084,1,0,2007,22.341492,10.241898,.55895424,23.595242,44.274815,4.415421,6.1462655,1
321181,1,0,2007,15.20619,10.92155,.92927212,5.9205909,58.364315,4.3864722,4.3100352,1
321182,1,0,2007,14.583525,11.09012,.84384865,3.2767653,61.230446,3.3070061,5.1467485,1
321183,1,0,2007,17.20919,10.455438,.68281561,10.17161,57.743694,4.0635366,5.7272973,1
321281,1,0,2007,26.426325,10.074024,.50080812,24.426647,43.006802,5.041163,7.0173702,1
321282,1,0,2007,26.61482,10.882628,.95062405,6.2766194,56.174896,4.1953435,6.3441296,1
321283,1,1,2007,22.949984,10.323055,.71805781,12.660385,54.050575,4.8532534,6.4278698,1
321322,1,1,2007,30.667496,9.6130857,.41039497,32.223316,38.999504,5.1725044,8.3895931,1
321323,1,0,2007,27.644426,9.786027,.30398372,31.802406,38.802547,4.5600924,10.029739,1
321324,1,0,2007,25.154518,9.681138,.29208469,33.873798,36.049194,4.5958509,9.8259106,1
330122,0,1,2007,13.928175,10.703568,.73582166,10.137145,63.222828,3.6776466,6.383266,1
330127,0,1,2007,15.696498,10.042667,.42312491,21.151659,36.895725,3.8116863,10.59251,1
330182,0,1,2007,14.384351,10.427502,.77612126,14.944913,55.441257,3.92855,6.7848039,1
330225,0,1,2007,14.343063,10.726922,.67856723,19.087074,47.277851,3.9643521,7.3618646,1
330226,0,1,2007,14.04349,10.616924,.64266628,12.770435,55.145241,4.070951,8.5729637,1
330281,0,1,2007,12.851008,11.039906,.81692785,7.6473532,58.993904,4.4142513,7.3520041,1
330282,0,1,2007,13.937609,11.076844,.81419677,5.7320209,61.012592,4.6205425,7.3282394,1
330324,0,1,2007,11.050756,9.9139118,.74740607,4.2856259,62.895054,4.49265,7.0061727,1
330326,0,1,2007,13.582649,9.9452896,.60806018,7.5234509,51.250206,4.4413552,7.0391879,1
330327,0,1,2007,12.806158,9.7865477,.5759905,9.8699236,47.154392,4.8144536,7.4860821,1
330328,0,1,2007,14.657309,9.1622324,.26323617,15.135486,28.877604,3.5970309,22.411081,1
330329,0,1,2007,14.720345,9.1941757,.24435437,13.995239,35.485443,3.5503774,26.129333,1
330381,0,1,2007,12.268842,10.446681,.95791578,4.2128248,55.007385,4.7338409,5.873003,1
330382,0,1,2007,12.347872,10.506591,.88732731,4.3897815,61.370754,4.7633171,6.001687,1
330421,0,1,2007,17.882895,10.977958,.92710739,9.9298239,57.91481,3.6396015,5.8540087,1
330424,0,1,2007,11.129101,10.961702,.84392673,7.982955,68.433357,3.5971279,4.0890651,1
330481,0,1,2007,15.501989,10.982438,.92912334,6.1211214,62.261745,4.1656289,5.298553,1
330482,0,1,2007,15.108245,10.981235,.9219259,6.349802,64.463203,3.8783281,5.8175879,1
330483,0,1,2007,16.304661,10.849023,.94419152,7.1672215,57.058872,4.1953444,5.5046329,1
330521,0,1,2007,14.512139,10.810282,.9339782,9.1881142,59.905045,3.7474623,6.8456779,1
330522,0,1,2007,15.218499,10.606697,.94924116,11.051733,55.095215,4.1247625,7.0480833,1
330523,0,1,2007,16.17178,10.48665,.68006426,11.90233,50.845127,3.8121009,7.4130239,1
330624,0,1,2007,13.768328,10.699484,.75829005,8.190876,58.67152,3.7713039,5.2463517,1
330681,0,1,2007,14.201595,10.862334,.97374237,7.7253461,61.050594,4.6601,4.3347621,1
330683,0,1,2007,14.976197,10.411937,.8069495,11.529458,55.784286,4.2961054,4.900722,1
330723,0,1,2007,16.595312,10.414701,.64052784,10.76665,55.808556,3.4936705,9.6216908,1
330726,0,1,2007,13.379038,10.311882,.76099128,6.812705,62.605534,3.6431811,7.1196938,1
330727,0,1,2007,14.295845,9.9242048,.38557813,18.377632,53.452942,3.0246341,16.938028,1
330781,0,0,2007,15.495298,10.089459,.6876725,9.7564011,59.275711,4.1878276,6.7195916,1
330782,0,1,2007,14.417383,11.229425,.97199452,3.2431695,48.153393,4.2448115,6.814765,1
330783,0,1,2007,12.497234,10.369727,.76541102,5.3696017,59.501705,4.3790536,5.3707366,1
330784,0,0,2007,13.856612,10.779702,.95052272,3.3607004,66.134117,4.0056596,6.0968285,1
330822,0,1,2007,19.976675,9.9753847,.43410686,14.880595,48.330536,3.4810343,14.43363,1
330824,0,1,2007,16.694538,9.7644253,.32474795,22.375624,43.3545,3.540273,14.11905,1
330825,0,1,2007,19.466869,10.14643,.53463423,14.488242,50.809021,3.6947594,10.063544,1
330881,0,1,2007,17.770075,10.118123,.61511368,16.040657,50.67181,4.0611787,8.1716595,1
330921,0,1,2007,23.592527,10.88508,.35645282,26.255713,34.993118,2.9717491,10.429113,1
330922,0,1,2007,8.2201605,11.128108,.47244874,19.942621,44.513481,2.0918498,11.844995,1
331022,0,1,2007,15.858126,9.9903135,.47050369,20.702013,42.28989,3.7132111,11.690714,1
331023,0,1,2007,13.122509,9.8333282,.53160435,9.6738033,48.495686,4.0241508,10.758553,1
331024,0,1,2007,13.970698,9.8103695,.47007576,11.480281,47.995483,3.8587103,10.175647,1
331081,0,1,2007,13.358615,10.69941,.86237776,8.9748402,53.39146,4.7466936,4.8243189,1
331082,0,0,2007,13.914655,10.134414,.73572952,9.7699537,53.849468,4.7183609,6.8251266,1
331083,0,0,2007,14.359298,11.101763,.80366689,8.4362087,61.921902,3.6854291,6.0945201,1
331121,0,1,2007,19.613525,9.9479046,.51626778,7.8129234,56.834743,3.8687437,14.467677,1
331122,0,1,2007,19.696419,9.9919128,.46486101,10.885853,53.805557,3.7827406,10.372861,1
331123,0,1,2007,15.283813,10.010571,.51795399,16.382568,49.04427,3.1281972,13.663137,1
331124,0,1,2007,18.735943,9.7986889,.35036489,28.312586,34.053284,3.0925672,15.722958,1
331125,0,1,2007,14.878205,10.175299,.38617399,14.431363,50.564388,2.3951275,17.628426,1
331126,0,1,2007,17.594296,9.5584564,.21146907,23.794306,35.44981,3.0331748,22.541906,1
331127,0,0,2007,17.447836,9.5928755,.2890228,21.408226,38.155197,2.866281,28.320612,1
331181,0,1,2007,18.139687,9.8658028,.3591288,20.000896,40.228935,3.3282418,13.7012,1
340121,1,0,2004,36.485538,8.7954826,.45183206,48.61771,27.315115,4.5831895,12.924057,2
340122,1,0,2004,27.162464,9.0385122,.5477224,36.881374,28.970373,4.6829662,9.1689796,2
340123,1,0,2004,36.192192,9.1678743,.52599573,37.522873,35.501938,4.5666237,11.902851,2
340124,1,0,2004,17.868328,8.462431,.53222835,51.198982,20.008799,4.7777104,10.952705,2
340181,1,0,2004,16.371552,9.0557957,.52631187,26.439688,39.449745,6.1146512,7.4527464,2
340221,1,0,2004,27.574339,9.2116003,.57641089,38.46376,28.832777,3.9878659,10.452838,2
340222,1,0,2004,29.337957,9.5210228,.63794363,23.140112,45.856255,3.8314168,8.992506,2
340223,1,0,2004,24.97261,8.9900646,.52498806,37.202637,31.10903,3.9985492,10.589643,2
340281,0,0,2007,21.840916,9.4665298,.36592045,27.500595,37.681892,4.9398537,8.9864693,2
340321,1,1,2004,19.673559,8.6928625,.49017841,36.791477,32.293629,4.8688107,7.3347855,2
340322,1,1,2004,20.664289,8.9047756,.50001842,47.15554,23.247932,4.2497697,7.8259659,2
340323,1,0,2004,19.621965,8.9827623,.4498457,43.449173,28.660576,4.1613436,7.7614222,2
340421,1,0,2004,26.54356,9.4974861,.65330625,27.29917,35.544563,4.2385516,7.4450798,2
340422,1,0,2004,,,,,,,,2
340521,1,0,2004,29.654913,9.3329334,.58530396,38.760784,27.828596,4.2048664,7.9825625,2
340522,1,1,2004,16.05304,8.969779,.55870581,33.286774,35.244183,3.784271,8.5654497,2
340523,1,1,2004,19.460735,8.8309689,.57856715,38.691837,30.637936,4.1758375,8.634553,2
340621,1,0,2004,19.122173,8.5147066,.50456417,41.450218,20.760717,4.7845092,9.6996841,2
340722,1,1,2004,,,,,,,,2
340822,1,1,2004,17.082251,8.9619904,.57671177,30.117981,37.655167,4.3647957,8.5024128,2
340825,1,0,2004,15.654012,8.6306944,.4487718,42.206364,21.671274,4.0286498,11.372279,2
340826,1,1,2004,18.817308,8.6257286,.46574515,39.532963,25.817678,4.3795795,9.3533545,2
340827,1,1,2004,18.46314,8.4698515,.4663249,35.814884,30.925364,4.0942802,11.557354,2
340828,1,1,2004,19.680254,8.6043758,.32603538,35.991222,29.806658,3.6893866,15.800753,2
340881,1,1,2004,16.470413,9.1089239,.57511443,23.756618,45.183212,4.3525162,7.6186943,2
340882,0,0,2007,22.437294,9.2695217,.25529337,24.257513,40.710663,4.047636,12.63777,2
341021,1,1,2004,18.820442,9.2199297,.47816223,18.137945,38.725971,3.9113598,10.255381,2
341022,1,1,2004,16.480976,9.0817976,.45287564,34.592026,25.468199,3.3100317,11.059438,2
341023,1,0,2004,19.815971,9.16395,.39548206,31.997204,30.056696,2.2711968,18.694271,2
341024,1,0,2004,18.147198,9.2688494,.46568021,22.403975,34.962055,2.9220271,13.160535,2
341122,1,1,2004,13.370607,9.0452251,.48163667,27.817875,40.037815,3.8789389,6.3371954,2
341124,1,1,2004,7.6209831,9.0010843,.49930665,27.488596,39.97633,3.8146522,6.4063935,2
341125,1,0,2004,10.017455,8.5541124,.49367771,31.113819,32.6469,4.5048118,6.5386,2
341126,1,1,2004,12.373374,8.7795887,.47541639,27.013927,40.022476,4.2674823,7.1899304,2
341181,1,1,2004,16.651621,9.3904972,.61190295,24.761856,44.037266,4.1184788,5.6268926,2
341182,1,0,2004,7.0112944,8.8355455,.48976967,26.475414,41.549961,4.1529441,6.3279066,2
341221,1,0,2004,14.934362,7.9747391,.39298797,46.806576,22.838163,5.2465229,10.383371,2
341222,1,0,2004,15.17889,8.2123022,.48660907,42.335705,19.607752,5.0324702,9.1591434,2
341225,1,0,2004,15.854813,7.979641,.40550026,52.4324,13.312967,4.9960108,10.932317,2
341226,1,1,2004,26.692541,8.1778755,.4108302,40.613914,20.669041,5.013936,10.716872,2
341282,1,1,2004,11.48287,8.5330601,.44829753,28.807428,30.024635,4.3000798,7.1423645,2
341321,1,1,2004,13.078423,8.4474134,.37556157,48.814159,20.898434,4.5062714,8.518549,2
341322,1,1,2004,18.857708,8.492156,.44440851,42.802376,24.951485,4.8587775,8.4260111,2
341323,1,0,2004,11.581501,8.4974222,.47325158,57.01088,17.463982,4.7314863,7.0170159,2
341324,1,0,2004,17.304338,8.6450148,.45885631,61.666969,17.860317,4.4389348,7.6401348,2
341522,1,1,2004,22.393679,8.3321314,.45751512,41.044262,29.347767,5.0981994,11.545211,2
341523,1,0,2004,18.718599,8.5650024,.50769871,31.594603,36.968521,4.5932078,11.314694,2
341524,1,1,2004,18.094357,8.5392265,.30014661,34.620281,38.119358,4.1576538,13.778958,2
341525,1,1,2004,20.596718,9.2324057,.46185625,19.696281,55.52142,3.5998569,11.528819,2
341621,1,1,2004,17.833845,8.5148172,.54792774,48.034214,21.674976,4.924778,8.1824808,2
341622,1,1,2004,15.382764,8.5646696,.54844236,49.866035,20.164286,4.7698917,7.6885223,2
341623,1,0,2004,19.300304,8.2465258,.39523965,52.467182,15.110718,4.935308,10.823042,2
341721,1,0,2004,15.271544,8.7419672,.42699671,34.047981,32.617764,3.9745843,10.293172,2
341722,1,0,2004,23.158773,8.5273838,.18901096,39.113224,25.643543,2.4044735,31.558046,2
341723,1,1,2004,18.254698,8.8373575,.39572912,26.686535,38.027267,3.3327279,13.487074,2
341821,1,1,2004,23.5646,9.0800304,.34695768,34.858475,33.924324,3.5121419,9.7972717,2
341823,1,0,2004,10.789146,8.9758701,.39692718,22.384733,37.669025,3.580003,8.6170139,2
341824,1,0,2004,16.702799,9.2295532,.3608149,28.765955,35.451778,2.8352854,10.870875,2
341825,1,0,2004,14.874867,8.9549351,.34493908,35.453445,34.004692,2.7744896,13.754858,2
341881,1,1,2004,16.028095,9.8241606,.6343112,17.572559,46.048317,3.6361899,6.764287,2
341882,0,0,2007,18.956388,9.727273,.43899202,18.455948,39.859947,3.9182332,10.13243,2
350121,1,0,2002,7.7017574,9.6872129,1.0328662,17.884279,56.970535,4.121706,3.4668205,1
350122,1,0,2002,7.1852555,9.5755959,.91152012,36.446636,26.739048,4.123013,3.3867755,1
350123,1,0,2002,8.1079159,9.6897469,.57249904,31.754747,47.546356,3.2311988,5.691134,1
350124,1,0,2002,7.831728,9.7141552,.79374361,18.95299,52.977779,3.4139488,4.8325043,1
350125,1,0,2002,6.401865,9.058877,.49119049,40.825363,20.243811,3.5819879,6.241868,1
350128,1,0,2002,10.556349,9.1661005,.4903776,38.34063,12.621543,3.6545463,5.2237015,1
350181,1,0,2002,7.5971317,10.008718,1.050343,15.343805,56.99382,4.7860718,2.4596972,1
350322,1,0,2002,13.029634,8.8479042,.6447593,19.514614,43.789738,4.606667,5.6083918,1
350421,1,0,2002,11.987136,9.3254547,.49186516,36.339043,27.173521,2.4488468,7.9813776,1
350423,1,0,2002,13.219852,9.0960636,.54770827,43.8088,23.716,2.6837573,8.3484592,1
350424,1,0,2002,12.674882,8.7785311,.4889282,42.829895,24.363436,3.5454421,8.259491,1
350425,1,0,2002,12.119643,8.9725981,.6196124,38.055176,35.884781,3.6031837,6.5849113,1
350426,1,0,2002,13.154567,9.2751532,.74028009,48.753613,28.056131,3.7405224,5.710535,1
350427,1,0,2002,11.518672,9.6812286,.86257327,28.268879,41.655441,3.1724119,5.4819775,1
350428,1,0,2002,11.432336,9.4742527,.79352295,31.643587,39.16301,2.8136106,5.7812209,1
350429,1,0,2002,12.456824,9.6896667,.59700894,34.875999,35.616196,2.5376568,6.2574167,1
350430,1,0,2002,12.360162,9.2663584,.39192706,44.09362,19.186899,2.6741486,7.467227,1
350481,1,0,2002,8.4013081,9.9420538,1.0818861,13.814217,46.657974,3.461194,4.9146414,1
350521,1,0,2002,8.7966738,9.9176025,.90239227,12.231756,55.829914,4.5170474,3.4607759,1
350524,1,0,2002,12.37065,9.3981934,.7385,12.511124,51.74078,4.6554823,3.9864483,1
350525,1,0,2002,11.862371,9.6807003,.86973178,16.191967,42.742058,4.003871,4.5801458,1
350526,1,0,2002,9.068449,9.7734108,.82230413,13.020679,53.646538,3.4108167,5.8593655,1
350581,1,0,2002,3.6887672,10.448708,1.0999789,5.2783728,53.933464,3.3928237,3.5928485,1
350582,1,0,2002,3.676477,10.422107,1.2682493,3.7407763,55.164341,4.6245804,2.2040677,1
350583,1,0,2002,10.242393,9.5717745,1.0850155,8.3845806,54.14967,4.99437,2.8416858,1
350622,1,0,2002,.92711478,9.0302954,.73130989,28.288578,33.450005,3.7153964,6.2349782,1
350623,1,0,2002,2.112325,9.1745758,.8651194,25.21138,37.962997,4.3877602,4.0105538,1
350624,1,0,2002,1.7050478,9.0490694,.69801414,35.553017,35.708012,4.0405021,3.9683046,1
350625,1,0,2002,4.0362701,9.6391306,.81721938,22.741447,41.511505,2.9327922,3.3862529,1
350626,1,0,2002,.24593964,9.7503519,.85845208,30.428608,35.863434,3.0086479,3.786901,1
350627,1,0,2002,5.2403054,9.6225519,.90889895,29.912193,38.969849,3.5313458,4.5615745,1
350628,1,0,2002,5.8219953,8.969286,.69929194,39.055962,26.509497,4.000948,6.4688568,1
350629,1,0,2002,7.7460184,9.2924929,.62953967,38.78624,28.736217,2.7760203,6.6497374,1
350681,1,0,2002,10.947942,9.7760553,1.0915432,19.96624,48.179531,4.3569002,3.010035,1
350721,1,0,2002,8.8130283,9.2184687,.75174475,25.000492,36.447224,3.1871781,6.2591944,1
350722,1,0,2002,16.941872,8.6978874,.50447506,42.960945,28.332956,3.6962256,9.3026381,1
350723,1,0,2002,13.012681,9.095026,.45722926,34.016556,27.411514,2.7418067,8.2692957,1
350724,1,0,2002,6.0207291,8.8948116,.36777401,37.374397,27.891689,2.760325,7.9895058,1
350725,1,0,2002,12.745141,8.5034666,.30337873,39.46014,26.80225,3.0844276,11.761129,1
350781,1,0,2002,10.210652,9.6303949,.894333,25.036448,35.785461,3.4076762,5.0088434,1
350782,1,0,2002,12.370533,9.42381,.69134653,24.267323,25.801382,3.0733798,6.7579737,1
350783,1,0,2002,7.4961448,9.0547009,.72469896,28.375336,30.223923,3.9419692,4.6586728,1
350821,1,0,2002,14.195089,8.7279949,.39465263,42.244305,24.841059,3.8906944,7.9902749,1
350823,1,0,2002,17.755045,9.0457134,.57647741,38.623154,29.833458,3.8750472,7.5917106,1
350824,1,0,2002,12.261762,8.9439163,.48064163,36.236481,33.650448,3.5963516,8.8981857,1
350825,1,0,2002,12.370297,9.0895834,.35374069,34.216507,30.180552,3.4913425,7.5058508,1
350881,1,0,2002,10.107017,9.5455685,.82221299,21.049465,33.550755,3.3112726,4.7491417,1
350921,1,0,2002,10.706273,9.1378565,.47733504,39.497044,26.219757,3.9345632,5.1971159,1
350922,1,0,2002,11.53401,9.0497265,.55243272,33.100857,32.43412,3.7533789,6.1988039,1
350923,1,0,2002,13.316474,8.9784098,.33559692,34.248055,29.695185,2.9000471,10.200548,1
350924,1,0,2002,12.059901,8.7600765,.27894035,37.749054,35.076664,3.2353387,8.938406,1
350925,1,0,2002,14.308465,8.7402496,.39297754,26.632357,41.219963,2.959322,10.152208,1
350926,1,0,2002,13.201644,9.2658701,.28877211,28.43071,38.155926,2.3050809,10.579611,1
350981,1,0,2002,14.748623,9.2829895,.64351004,23.456318,46.049225,4.0952597,5.3489895,1
350982,1,0,2002,11.932141,9.1674967,.70336425,27.462471,39.556648,4.024992,5.9842148,1
360121,1,0,2009,,10.370268,.54305416,15.184976,61.897045,4.5453558,8.1818161,2
360123,1,0,2009,,10.050082,.32818335,16.814062,42.961967,3.2881589,11.659972,2
360124,1,0,2009,,10.08243,.3007195,19.952507,51.371082,4.3642588,7.3230858,2
360222,1,0,2007,21.699207,9.518425,.3019388,28.59104,41.263725,3.3079596,13.021773,2
360281,1,0,2009,,9.7003498,.41073141,14.071346,52.796947,4.4211645,10.529332,2
360321,1,0,2005,13.18119,8.8964758,.2952415,27.833992,38.361301,3.1902695,16.978672,2
360322,1,0,2009,,9.8477039,.45487624,12.286529,63.457146,3.8415573,9.5864391,2
360323,1,0,2009,,10.035979,.39207119,13.360104,63.626114,3.339272,9.5451107,2
360423,1,0,2007,15.608378,9.2801523,.43132684,32.669456,41.058842,3.5738714,13.158071,2
360424,1,0,2005,10.699101,8.5181208,.39740029,34.796459,29.118744,4.3350906,13.305281,2
360425,1,0,2007,19.057224,9.4760809,.41812104,26.848127,38.347759,3.6109178,13.513249,2
360426,1,0,2009,,9.8746834,.40937164,13.501544,62.846802,3.0145257,16.522131,2
